dt,x,y,position,velocity,acceleration,jerk,heading
0.02,22.5121,12.3000,9.6680,1.2004,-5.0062,0.0516,3.1416
0.02,22.4901,12.3000,9.6900,1.1003,-5.0053,0.0490,3.1416
0.02,22.4701,12.3000,9.7100,1.0002,-5.0043,0.0461,3.1416
0.02,22.4521,12.3000,9.7280,0.9001,-5.0035,0.0428,3.1416
0.02,22.4361,12.3000,9.7440,0.8001,-5.0027,0.0394,3.1416
0.02,22.4221,12.3000,9.7580,0.7000,-5.0020,0.0356,3.1416
0.02,22.4200,12.3000,9.7601,0.1059,-29.7082,-1235.3124,3.1416
0.02,22.4200,12.3000,9.7601,0.0000,-5.2928,1220.7736,3.1416
0.02,22.4200,12.3000,9.7601,0.0000,0.0000,264.6379,3.1416
0.02,22.4200,12.3000,9.7601,0.0000,0.0000,0.0000,3.1416
0.02,22.4200,12.3000,9.7601,0.0000,0.0000,0.0000,3.1416
0.02,22.4200,12.3000,9.7601,0.0000,0.0000,0.0000,3.1416
0.02,22.4200,12.3000,9.7601,0.0000,0.0000,0.0000,3.1416
