dt,x,y,position,velocity,acceleration,jerk,heading
0.005,34.5885,1.4168,2.4091,4.1302,-4.5164,-3.3393,0.0297
0.005,34.6090,1.4174,2.4297,4.1075,-4.5331,-3.3510,0.0294
0.005,34.6295,1.4180,2.4501,4.0848,-4.5499,-3.3591,0.0292
0.005,34.6498,1.4186,2.4704,4.0619,-4.5667,-3.3636,0.0289
0.005,34.6699,1.4192,2.4906,4.0390,-4.5836,-3.3648,0.0287
0.005,34.6900,1.4197,2.5107,4.0160,-4.6004,-3.3627,0.0284
0.005,34.7100,1.4203,2.5306,3.9929,-4.6172,-3.3574,0.0281
0.005,34.7298,1.4209,2.5505,3.9698,-4.6339,-3.3490,0.0278
0.005,34.7495,1.4214,2.5702,3.9465,-4.6506,-3.3376,0.0275
0.005,34.7691,1.4219,2.5898,3.9232,-4.6672,-3.3234,0.0272
0.005,34.7886,1.4225,2.6093,3.8998,-4.6837,-3.3065,0.0269
0.005,34.8080,1.4230,2.6287,3.8763,-4.7002,-3.2869,0.0266
0.005,34.8273,1.4235,2.6480,3.8527,-4.7165,-3.2647,0.0263
0.005,34.8464,1.4240,2.6671,3.8290,-4.7327,-3.2400,0.0259
0.005,34.8654,1.4245,2.6862,3.8053,-4.7488,-3.2130,0.0256
0.005,34.8843,1.4250,2.7051,3.7814,-4.7647,-3.1838,0.0253
0.005,34.9031,1.4254,2.7238,3.7575,-4.7804,-3.1523,0.0249
0.005,34.9218,1.4259,2.7425,3.7336,-4.7960,-3.1188,0.0246
0.005,34.9403,1.4263,2.7611,3.7095,-4.8114,-3.0832,0.0242
0.005,34.9587,1.4268,2.7795,3.6854,-4.8267,-3.0458,0.0239
0.005,34.9770,1.4272,2.7978,3.6612,-4.8417,-3.0065,0.0235
0.005,34.9952,1.4276,2.8160,3.6369,-4.8565,-2.9655,0.0231
0.005,35.0133,1.4281,2.8340,3.6125,-4.8712,-2.9229,0.0228
0.005,35.0312,1.4285,2.8520,3.5881,-4.8855,-2.8787,0.0224
0.005,35.0490,1.4289,2.8698,3.5636,-4.8997,-2.8330,0.0220
0.005,35.0667,1.4293,2.8875,3.5390,-4.9136,-2.7859,0.0217
0.005,35.0843,1.4296,2.9051,3.5144,-4.9273,-2.7374,0.0213
0.005,35.1017,1.4300,2.9225,3.4897,-4.9408,-2.6878,0.0209
0.005,35.1190,1.4304,2.9398,3.4649,-4.9540,-2.6369,0.0206
0.005,35.1362,1.4307,2.9570,3.4401,-4.9669,-2.5849,0.0202
0.005,35.1533,1.4310,2.9741,3.4152,-4.9795,-2.5320,0.0198
0.005,35.1703,1.4314,2.9911,3.3902,-4.9919,-2.4780,0.0194
0.005,35.1871,1.4317,3.0079,3.3652,-5.0040,-2.4232,0.0190
0.005,35.2038,1.4320,3.0246,3.3401,-5.0159,-2.3676,0.0187
0.005,35.2204,1.4323,3.0412,3.3150,-5.0274,-2.3112,0.0183
0.005,35.2368,1.4326,3.0576,3.2898,-5.0387,-2.2542,0.0179
0.005,35.2531,1.4329,3.0739,3.2645,-5.0497,-2.1965,0.0176
0.005,35.2693,1.4332,3.0901,3.2392,-5.0604,-2.1383,0.0172
0.005,35.2854,1.4335,3.1062,3.2139,-5.0708,-2.0796,0.0168
0.005,35.3013,1.4337,3.1221,3.1885,-5.0809,-2.0204,0.0164
0.005,35.3171,1.4340,3.1380,3.1630,-5.0907,-1.9609,0.0161
0.005,35.3328,1.4342,3.1537,3.1375,-5.1002,-1.9011,0.0157
0.005,35.3484,1.4345,3.1692,3.1120,-5.1094,-1.8411,0.0153
0.005,35.3638,1.4347,3.1846,3.0864,-5.1183,-1.7808,0.0150
0.005,35.3791,1.4349,3.1999,3.0608,-5.1269,-1.7204,0.0146
0.005,35.3943,1.4352,3.2151,3.0351,-5.1352,-1.6599,0.0143
0.005,35.4093,1.4354,3.2302,3.0094,-5.1432,-1.5994,0.0139
0.005,35.4243,1.4356,3.2451,2.9836,-5.1509,-1.5389,0.0136
0.005,35.4390,1.4358,3.2599,2.9578,-5.1583,-1.4785,0.0132
0.005,35.4537,1.4360,3.2745,2.9320,-5.1654,-1.4182,0.0129
0.005,35.4682,1.4362,3.2891,2.9061,-5.1722,-1.3580,0.0125
0.005,35.4826,1.4363,3.3035,2.8802,-5.1787,-1.2980,0.0122
0.005,35.4969,1.4365,3.3177,2.8543,-5.1848,-1.2383,0.0119
0.005,35.5110,1.4367,3.3319,2.8284,-5.1907,-1.1789,0.0116
0.005,35.5251,1.4368,3.3459,2.8024,-5.1963,-1.1199,0.0112
0.005,35.5389,1.4370,3.3598,2.7764,-5.2016,-1.0612,0.0109
0.005,35.5527,1.4371,3.3735,2.7503,-5.2067,-1.0029,0.0106
0.005,35.5663,1.4373,3.3871,2.7243,-5.2114,-0.9451,0.0103
0.005,35.5798,1.4374,3.4006,2.6982,-5.2158,-0.8877,0.0100
0.005,35.5932,1.4375,3.4140,2.6721,-5.2200,-0.8309,0.0097
0.005,35.6064,1.4377,3.4272,2.6460,-5.2239,-0.7747,0.0094
0.005,35.6195,1.4378,3.4403,2.6198,-5.2275,-0.7191,0.0091
0.005,35.6324,1.4379,3.4533,2.5937,-5.2308,-0.6641,0.0088
0.005,35.6453,1.4380,3.4661,2.5675,-5.2338,-0.6097,0.0085
0.005,35.6580,1.4381,3.4788,2.5413,-5.2366,-0.5561,0.0083
0.005,35.6706,1.4382,3.4914,2.5151,-5.2391,-0.5031,0.0080
0.005,35.6830,1.4383,3.5039,2.4889,-5.2414,-0.4509,0.0077
0.005,35.6953,1.4384,3.5162,2.4627,-5.2434,-0.3995,0.0075
0.005,35.7075,1.4385,3.5284,2.4365,-5.2451,-0.3489,0.0072
0.005,35.7196,1.4386,3.5404,2.4103,-5.2466,-0.2992,0.0070
